"subj","trial","targSide","RT","acc","block","incentive"
"6134",23,49,"absent",5.242,1,"2","r"
"6135",23,50,"homogenous",0.85,1,"2","r"
"6136",23,51,"absent",1.534,1,"2","r"
"6137",23,52,"absent",2.963,1,"2","r"
"6138",23,53,"heterogenous",3.954,1,"2","r"
"6139",23,54,"homogenous",1.042,1,"2","r"
"6140",23,55,"heterogenous",3.172,0,"2","r"
"6141",23,56,"absent",4.882,1,"2","r"
"6142",23,57,"absent",1.999,1,"2","r"
"6143",23,58,"absent",1.841,1,"2","r"
"6144",23,59,"absent",1.76,1,"2","r"
"6145",23,60,"absent",3.018,0,"2","r"
"6146",23,61,"heterogenous",4.587,0,"2","r"
"6147",23,62,"homogenous",0.735,1,"2","r"
"6148",23,63,"absent",2.634,1,"2","r"
"6149",23,64,"absent",2.432,1,"2","r"
"6150",23,65,"homogenous",0.77,1,"2","r"
"6151",23,66,"absent",1.219,1,"2","r"
"6152",23,67,"homogenous",0.791,1,"2","r"
"6153",23,68,"homogenous",0.77,1,"2","r"
"6154",23,69,"absent",3.993,1,"2","r"
"6155",23,70,"heterogenous",5.335,0,"2","r"
"6156",23,71,"absent",3.02,1,"2","r"
"6157",23,72,"heterogenous",2.523,0,"2","r"
"6158",23,73,"absent",3.529,1,"2","r"
"6159",23,74,"heterogenous",1.639,1,"2","r"
"6160",23,75,"absent",2.121,1,"2","r"
"6161",23,76,"homogenous",0.83,1,"2","r"
"6162",23,77,"homogenous",0.619,1,"2","r"
"6163",23,78,"absent",3.59,1,"2","r"
"6164",23,79,"absent",1.722,1,"2","r"
"6165",23,80,"absent",1.188,1,"2","r"
"6166",23,81,"absent",1.332,1,"2","r"
"6167",23,82,"homogenous",0.88,1,"2","r"
"6168",23,83,"homogenous",0.789,1,"2","r"
"6169",23,84,"homogenous",0.713,1,"2","r"
"6170",23,85,"absent",4.051,1,"2","r"
"6171",23,86,"absent",3.431,1,"2","r"
"6172",23,87,"absent",3.691,1,"2","r"
"6173",23,88,"absent",3.422,1,"2","r"
"6174",23,89,"homogenous",0.713,1,"2","r"
"6175",23,90,"absent",3.099,0,"2","r"
"6176",23,91,"homogenous",1.018,1,"2","r"
"6177",23,92,"absent",1.779,1,"2","r"
"6178",23,93,"heterogenous",2.993,0,"2","r"
"6179",23,94,"absent",3.299,1,"2","r"
"6180",23,95,"heterogenous",3.59,0,"2","r"
"6181",23,96,"absent",3.801,1,"2","r"
"6182",24,1,"homogenous",1.156,1,"2","f"
"6183",24,2,"absent",2.522,1,"2","f"
"6184",24,3,"heterogenous",2.17,0,"2","f"
"6185",24,4,"homogenous",1.32,1,"2","f"
"6186",24,5,"heterogenous",2.522,0,"2","f"
"6187",24,6,"homogenous",1.999,1,"2","f"
"6188",24,7,"heterogenous",4.4,1,"2","f"
"6189",24,8,"heterogenous",1.381,0,"2","f"
"6190",24,9,"heterogenous",4.163,1,"2","f"
"6191",24,10,"homogenous",1.223,1,"2","f"
"6192",24,11,"heterogenous",7.293,0,"2","f"
"6193",24,12,"homogenous",0.936,1,"2","f"
"6194",24,13,"heterogenous",12.73,0,"2","f"
"6195",24,14,"absent",13.994,1,"2","f"
"6196",24,15,"absent",9.174,1,"2","f"
"6197",24,16,"heterogenous",9.257,1,"2","f"
"6198",24,17,"homogenous",0.904,1,"2","f"
"6199",24,18,"absent",1.629,1,"2","f"
"6200",24,19,"absent",2.321,1,"2","f"
"6201",24,20,"absent",2.251,1,"2","f"
"6202",24,21,"absent",1.928,0,"2","f"
"6203",24,22,"absent",4.049,0,"2","f"
"6204",24,23,"absent",2.22,0,"2","f"
"6205",24,24,"homogenous",1.272,1,"2","f"
"6206",24,25,"homogenous",0.859,1,"2","f"
"6207",24,26,"absent",12.053,1,"2","f"
"6208",24,27,"absent",9.417,1,"2","f"
"6209",24,28,"absent",11.282,1,"2","f"
"6210",24,29,"heterogenous",7.705,1,"2","f"
"6211",24,30,"absent",15.834,0,"2","f"
"6212",24,31,"absent",12.256,1,"2","f"
"6213",24,32,"absent",14.16,1,"2","f"
"6214",24,33,"absent",11.635,1,"2","f"
"6215",24,34,"absent",9.682,1,"2","f"
"6216",24,35,"heterogenous",8.983,1,"2","f"
"6217",24,36,"homogenous",0.942,1,"2","f"
"6218",24,37,"homogenous",0.918,1,"2","f"
"6219",24,38,"homogenous",0.896,1,"2","f"
"6220",24,39,"heterogenous",1.423,0,"2","f"
"6221",24,40,"heterogenous",2.182,1,"2","f"
"6222",24,41,"heterogenous",1.833,0,"2","f"
"6223",24,42,"absent",2.796,0,"2","f"
"6224",24,43,"heterogenous",2.68,0,"2","f"
"6225",24,44,"heterogenous",2.23,1,"2","f"
"6226",24,45,"absent",2.254,1,"2","f"
"6227",24,46,"absent",2.393,0,"2","f"
"6228",24,47,"homogenous",1.18,1,"2","f"
"6229",24,48,"absent",11.486,1,"2","f"
"6230",24,49,"absent",2.535,1,"2","f"
"6231",24,50,"absent",1.273,1,"2","f"
"6232",24,51,"absent",1.668,1,"2","f"
"6233",24,52,"heterogenous",1.502,0,"2","f"
"6234",24,53,"absent",5.183,0,"2","f"
"6235",24,54,"absent",1.038,1,"2","f"
"6236",24,55,"heterogenous",2.677,1,"2","f"
"6237",24,56,"absent",2.299,1,"2","f"
"6238",24,57,"heterogenous",4.331,0,"2","f"
"6239",24,58,"absent",10.752,0,"2","f"
"6240",24,59,"absent",10.795,1,"2","f"
"6241",24,60,"homogenous",1.19,1,"2","f"
"6242",24,61,"absent",5.181,0,"2","f"
"6243",24,62,"absent",2.469,1,"2","f"
"6244",24,63,"homogenous",1.536,1,"2","f"
"6245",24,64,"absent",5.048,1,"2","f"
"6246",24,65,"absent",1.433,1,"2","f"
"6247",24,66,"homogenous",1.232,1,"2","f"
"6248",24,67,"absent",3.799,1,"2","f"
"6249",24,68,"homogenous",0.854,1,"2","f"
"6250",24,69,"absent",0.952,1,"2","f"
"6251",24,70,"absent",0.667,0,"2","f"
"6252",24,71,"absent",2.182,1,"2","f"
"6253",24,72,"absent",1.681,1,"2","f"
"6254",24,73,"heterogenous",1.722,1,"2","f"
"6255",24,74,"heterogenous",1.251,0,"2","f"
"6256",24,75,"homogenous",1.246,1,"2","f"
"6257",24,76,"heterogenous",1.231,0,"2","f"
"6258",24,77,"homogenous",1.055,1,"2","f"
"6259",24,78,"homogenous",1.012,1,"2","f"
"6260",24,79,"absent",2.082,0,"2","f"
"6261",24,80,"absent",12.769,1,"2","f"
"6262",24,81,"heterogenous",11.457,0,"2","f"
"6263",24,82,"absent",16.604,1,"2","f"
"6264",24,83,"absent",6.307,1,"2","f"
"6265",24,84,"absent",0.87,1,"2","f"
"6266",24,85,"homogenous",1.269,1,"2","f"
"6267",24,86,"homogenous",0.778,1,"2","f"
"6268",24,87,"homogenous",0.85,1,"2","f"
"6269",24,88,"absent",1.247,1,"2","f"
"6270",24,89,"absent",0.764,1,"2","f"
"6271",24,90,"absent",0.833,1,"2","f"
"6272",24,91,"homogenous",0.914,1,"2","f"
"6273",24,92,"heterogenous",0.837,0,"2","f"
"6274",24,93,"absent",1.068,1,"2","f"
"6275",24,94,"absent",0.793,1,"2","f"
"6276",24,95,"heterogenous",0.707,0,"2","f"
"6277",24,96,"homogenous",1.009,1,"2","f"
"6278",25,1,"absent",1.161,1,"2","r"
"6279",25,2,"homogenous",0.711,1,"2","r"
"6280",25,3,"absent",0.969,1,"2","r"
"6281",25,4,"absent",1.051,1,"2","r"
"6282",25,5,"heterogenous",0.948,0,"2","r"
"6283",25,6,"homogenous",0.724,1,"2","r"
"6284",25,7,"absent",0.986,1,"2","r"
"6285",25,8,"heterogenous",0.879,0,"2","r"
"6286",25,9,"homogenous",0.7,1,"2","r"
"6287",25,10,"homogenous",0.686,1,"2","r"
"6288",25,11,"absent",0.861,1,"2","r"
"6289",25,12,"absent",0.92,1,"2","r"
"6290",25,13,"absent",0.932,1,"2","r"
"6291",25,14,"heterogenous",0.794,0,"2","r"
"6292",25,15,"absent",1.302,1,"2","r"
"6293",25,16,"absent",0.946,1,"2","r"
"6294",25,17,"homogenous",0.752,1,"2","r"
"6295",25,18,"homogenous",0.766,1,"2","r"
"6296",25,19,"homogenous",0.634,1,"2","r"
"6297",25,20,"heterogenous",1.019,0,"2","r"
"6298",25,21,"heterogenous",1.186,1,"2","r"
"6299",25,22,"heterogenous",1.375,0,"2","r"
"6300",25,23,"heterogenous",1.632,0,"2","r"
"6301",25,24,"homogenous",0.75,1,"2","r"
"6302",25,25,"absent",1.047,1,"2","r"
"6303",25,26,"absent",1.667,1,"2","r"
"6304",25,27,"homogenous",0.68,1,"2","r"
"6305",25,28,"homogenous",0.637,1,"2","r"
"6306",25,29,"homogenous",0.605,1,"2","r"
"6307",25,30,"heterogenous",0.861,0,"2","r"
"6308",25,31,"absent",1.32,1,"2","r"
"6309",25,32,"absent",0.998,1,"2","r"
"6310",25,33,"heterogenous",0.94,0,"2","r"
"6311",25,34,"absent",1.221,1,"2","r"
"6312",25,35,"absent",0.911,1,"2","r"
"6313",25,36,"absent",1.049,1,"2","r"
"6314",25,37,"heterogenous",0.883,0,"2","r"
"6315",25,38,"heterogenous",0.883,0,"2","r"
"6316",25,39,"homogenous",0.786,1,"2","r"
"6317",25,40,"homogenous",0.605,1,"2","r"
"6318",25,41,"heterogenous",1.2,1,"2","r"
"6319",25,42,"absent",0.738,1,"2","r"
"6320",25,43,"heterogenous",0.849,0,"2","r"
"6321",25,44,"absent",1.262,1,"2","r"
"6322",25,45,"heterogenous",0.92,0,"2","r"
"6323",25,46,"heterogenous",1.379,0,"2","r"
"6324",25,47,"absent",1.651,0,"2","r"
"6325",25,48,"heterogenous",1.131,1,"2","r"
"6326",25,49,"absent",1.22,1,"2","r"
"6327",25,50,"absent",1.201,1,"2","r"
"6328",25,51,"homogenous",0.817,1,"2","r"
"6329",25,52,"absent",0.98,1,"2","r"
"6330",25,53,"homogenous",0.561,1,"2","r"
"6331",25,54,"absent",0.687,1,"2","r"
"6332",25,55,"homogenous",0.65,1,"2","r"
"6333",25,56,"homogenous",0.702,1,"2","r"
"6334",25,57,"absent",1.094,1,"2","r"
"6335",25,58,"absent",0.884,1,"2","r"
"6336",25,59,"heterogenous",1.052,0,"2","r"
"6337",25,60,"heterogenous",0.944,1,"2","r"
"6338",25,61,"homogenous",0.711,1,"2","r"
"6339",25,62,"absent",0.856,1,"2","r"
"6340",25,63,"homogenous",0.731,1,"2","r"
"6341",25,64,"absent",0.893,1,"2","r"
"6342",25,65,"homogenous",0.765,1,"2","r"
"6343",25,66,"absent",0.817,1,"2","r"
"6344",25,67,"absent",0.886,1,"2","r"
"6345",25,68,"homogenous",0.628,1,"2","r"
"6346",25,69,"absent",0.846,1,"2","r"
"6347",25,70,"absent",0.64,1,"2","r"
"6348",25,71,"absent",0.962,1,"2","r"
"6349",25,72,"absent",0.693,1,"2","r"
"6350",25,73,"absent",1.144,1,"2","r"
"6351",25,74,"absent",1.063,1,"2","r"
"6352",25,75,"heterogenous",0.769,1,"2","r"
"6353",25,76,"heterogenous",1.087,0,"2","r"
"6354",25,77,"homogenous",0.566,1,"2","r"
"6355",25,78,"absent",0.982,1,"2","r"
"6356",25,79,"absent",0.785,1,"2","r"
"6357",25,80,"absent",0.691,1,"2","r"
"6358",25,81,"absent",0.871,1,"2","r"
"6359",25,82,"heterogenous",0.922,0,"2","r"
"6360",25,83,"heterogenous",1.206,0,"2","r"
"6361",25,84,"absent",1.183,1,"2","r"
"6362",25,85,"absent",1.204,1,"2","r"
"6363",25,86,"heterogenous",1.392,0,"2","r"
"6364",25,87,"absent",1.284,1,"2","r"
"6365",25,88,"absent",1.016,1,"2","r"
"6366",25,89,"heterogenous",1.116,0,"2","r"
"6367",25,90,"absent",1.702,1,"2","r"
"6368",25,91,"absent",1.079,1,"2","r"
"6369",25,92,"absent",1.207,1,"2","r"
"6370",25,93,"homogenous",0.763,1,"2","r"
"6371",25,94,"absent",0.74,1,"2","r"
"6372",25,95,"absent",0.863,1,"2","r"
"6373",25,96,"homogenous",1.012,1,"2","r"
"6374",26,1,"heterogenous",7.81,1,"2","f"
"6375",26,2,"absent",14.276,1,"2","f"
"6376",26,3,"heterogenous",12.706,1,"2","f"
"6377",26,4,"homogenous",1.211,1,"2","f"
"6378",26,5,"absent",16.914,1,"2","f"
"6379",26,6,"heterogenous",18.218,1,"2","f"
"6380",26,7,"absent",21.547,1,"2","f"
"6381",26,8,"absent",20.671,1,"2","f"
"6382",26,9,"absent",21.107,1,"2","f"
"6383",26,10,"absent",19.387,1,"2","f"
"6384",26,11,"absent",21.068,1,"2","f"
"6385",26,12,"absent",14.933,1,"2","f"
"6386",26,13,"heterogenous",15.857,1,"2","f"
"6387",26,14,"absent",27.08,1,"2","f"
"6388",26,15,"homogenous",0.901,1,"2","f"
"6389",26,16,"heterogenous",28.973,1,"2","f"
"6390",26,17,"absent",18.92,1,"2","f"
"6391",26,18,"absent",24.616,1,"2","f"
"6392",26,19,"absent",23.345,1,"2","f"
"6393",26,20,"absent",22.914,1,"2","f"
"6394",26,21,"absent",19.905,1,"2","f"
"6395",26,22,"absent",17.615,1,"2","f"
"6396",26,23,"absent",18.896,1,"2","f"
"6397",26,24,"absent",20.525,1,"2","f"
"6398",26,25,"absent",25.727,1,"2","f"
"6399",26,26,"absent",18.328,1,"2","f"
"6400",26,28,"homogenous",0.963,1,"2","f"
"6401",26,29,"heterogenous",17.344,0,"2","f"
"6402",26,30,"absent",20.324,1,"2","f"
"6403",26,31,"absent",20.353,1,"2","f"
"6404",26,32,"absent",25.099,1,"2","f"
"6405",26,33,"heterogenous",16.372,0,"2","f"
"6406",26,34,"heterogenous",24.274,0,"2","f"
"6407",26,35,"absent",20.184,1,"2","f"
"6408",26,36,"absent",17.245,1,"2","f"
"6409",26,37,"heterogenous",11.555,0,"2","f"
"6410",26,38,"homogenous",0.947,1,"2","f"
"6411",26,39,"absent",20.124,1,"2","f"
"6412",26,40,"absent",9.109,1,"2","f"
"6413",26,41,"homogenous",0.849,1,"2","f"
"6414",26,42,"homogenous",0.746,1,"2","f"
"6415",26,43,"homogenous",0.779,1,"2","f"
"6416",26,44,"homogenous",0.718,1,"2","f"
"6417",26,45,"absent",12.776,1,"2","f"
"6418",26,46,"heterogenous",16.735,0,"2","f"
"6419",26,47,"absent",24.147,1,"2","f"
"6420",26,48,"heterogenous",18.147,0,"2","f"
"6421",26,49,"homogenous",0.839,1,"2","f"
"6422",26,50,"heterogenous",1.819,1,"2","f"
"6423",26,51,"absent",21.074,1,"2","f"
"6424",26,52,"absent",12.633,1,"2","f"
"6425",26,53,"absent",15.084,1,"2","f"
"6426",26,54,"heterogenous",10.333,1,"2","f"
"6427",26,55,"absent",27.389,1,"2","f"
"6428",26,56,"homogenous",0.881,1,"2","f"
"6429",26,57,"homogenous",0.771,1,"2","f"
"6430",26,58,"heterogenous",16.864,0,"2","f"
"6431",26,59,"heterogenous",25.197,0,"2","f"
"6432",26,60,"absent",21.468,1,"2","f"
"6433",26,61,"heterogenous",12.836,1,"2","f"
"6434",26,62,"heterogenous",4.28,1,"2","f"
"6435",26,63,"heterogenous",23.258,0,"2","f"
"6436",26,64,"homogenous",0.899,1,"2","f"
"6437",26,65,"homogenous",0.719,1,"2","f"
"6438",26,66,"homogenous",0.752,1,"2","f"
"6439",26,67,"homogenous",0.762,1,"2","f"
"6440",26,68,"homogenous",0.757,1,"2","f"
"6441",26,69,"absent",9.832,0,"2","f"
"6442",26,70,"absent",12.524,1,"2","f"
"6443",26,71,"homogenous",1.008,1,"2","f"
"6444",26,72,"absent",18.396,1,"2","f"
"6445",26,73,"absent",16.527,1,"2","f"
"6446",26,74,"homogenous",0.741,1,"2","f"
"6447",26,75,"absent",17.705,1,"2","f"
"6448",26,76,"homogenous",0.768,1,"2","f"
"6449",26,77,"absent",11.593,1,"2","f"
"6450",26,78,"homogenous",0.81,1,"2","f"
"6451",26,79,"homogenous",0.788,1,"2","f"
"6452",26,80,"absent",13.758,1,"2","f"
"6453",26,81,"homogenous",0.735,1,"2","f"
"6454",26,82,"absent",13.007,1,"2","f"
"6455",26,83,"absent",13.051,1,"2","f"
"6456",26,84,"absent",20.178,1,"2","f"
"6457",26,85,"absent",13.903,1,"2","f"
"6458",26,86,"absent",13.153,1,"2","f"
"6459",26,87,"heterogenous",11.225,0,"2","f"
"6460",26,88,"absent",16.076,1,"2","f"
"6461",26,89,"heterogenous",10.353,0,"2","f"
"6462",26,90,"homogenous",0.845,1,"2","f"
"6463",26,91,"heterogenous",12.641,0,"2","f"
"6464",26,92,"absent",16.353,1,"2","f"
"6465",26,93,"heterogenous",15.813,0,"2","f"
"6466",26,95,"heterogenous",16.692,1,"2","f"
"6467",26,96,"homogenous",1.09,1,"2","f"
"6468",27,1,"absent",12.953,1,"2","r"
"6469",27,2,"absent",14.483,1,"2","r"
"6470",27,3,"absent",23.769,1,"2","r"
"6471",27,4,"heterogenous",22.275,0,"2","r"
"6472",27,5,"homogenous",1.129,1,"2","r"
"6473",27,6,"homogenous",1.189,1,"2","r"
"6474",27,7,"absent",22.304,1,"2","r"
"6475",27,8,"homogenous",1.044,1,"2","r"
"6476",27,9,"absent",23.087,1,"2","r"
"6477",27,10,"absent",10.123,0,"2","r"
"6478",27,11,"absent",21.943,1,"2","r"
"6479",27,12,"heterogenous",11.831,0,"2","r"
"6480",27,13,"heterogenous",18.018,1,"2","r"
"6481",27,14,"absent",19.714,1,"2","r"
"6482",27,15,"heterogenous",14.683,0,"2","r"
"6483",27,16,"homogenous",1,1,"2","r"
"6484",27,17,"heterogenous",15.826,0,"2","r"
"6485",27,18,"absent",12.285,1,"2","r"
"6486",27,19,"homogenous",0.751,1,"2","r"
"6487",27,20,"absent",16.894,1,"2","r"
"6488",27,21,"absent",11.258,1,"2","r"
"6489",27,22,"absent",12.263,1,"2","r"
"6490",27,23,"absent",13.794,1,"2","r"
"6491",27,24,"absent",22.087,1,"2","r"
"6492",27,25,"absent",17.123,1,"2","r"
"6493",27,26,"heterogenous",7.202,1,"2","r"
"6494",27,27,"homogenous",0.999,1,"2","r"
"6495",27,28,"absent",16.91,1,"2","r"
"6496",27,29,"homogenous",0.789,1,"2","r"
"6497",27,30,"homogenous",0.81,1,"2","r"
"6498",27,31,"absent",17.625,1,"2","r"
"6499",27,32,"heterogenous",5.151,1,"2","r"
"6500",27,33,"heterogenous",7.63,1,"2","r"
"6501",27,34,"heterogenous",8.445,0,"2","r"
"6502",27,35,"absent",18.205,1,"2","r"
"6503",27,36,"homogenous",0.72,1,"2","r"
"6504",27,37,"absent",17.714,1,"2","r"
"6505",27,38,"homogenous",1.419,1,"2","r"
"6506",27,39,"homogenous",0.737,1,"2","r"
"6507",27,40,"homogenous",0.689,1,"2","r"
"6508",27,41,"absent",18.363,1,"2","r"
"6509",27,42,"heterogenous",12.076,1,"2","r"
"6510",27,43,"absent",18.018,1,"2","r"
"6511",27,44,"absent",9.754,1,"2","r"
"6512",27,45,"homogenous",0.64,1,"2","r"
"6513",27,46,"homogenous",0.72,1,"2","r"
"6514",27,47,"heterogenous",3.784,1,"2","r"
"6515",27,48,"heterogenous",4.789,1,"2","r"
"6516",27,49,"absent",10.362,1,"2","r"
"6517",27,50,"absent",10.732,1,"2","r"
"6518",27,51,"absent",17.101,1,"2","r"
"6519",27,52,"homogenous",0.777,1,"2","r"
"6520",27,53,"absent",19.23,1,"2","r"
"6521",27,54,"heterogenous",10.364,1,"2","r"
"6522",27,55,"absent",11.694,1,"2","r"
"6523",27,56,"heterogenous",10.291,1,"2","r"
"6524",27,57,"homogenous",0.839,1,"2","r"
"6525",27,58,"homogenous",0.652,1,"2","r"
"6526",27,59,"absent",12.552,1,"2","r"
"6527",27,60,"heterogenous",10.434,0,"2","r"
"6528",27,61,"absent",18.017,1,"2","r"
"6529",27,62,"heterogenous",16.006,0,"2","r"
"6530",27,63,"heterogenous",15.046,0,"2","r"
"6531",27,64,"absent",17.713,1,"2","r"
"6532",27,65,"heterogenous",14.568,0,"2","r"
"6533",27,66,"heterogenous",17.218,1,"2","r"
"6534",27,67,"homogenous",0.801,1,"2","r"
"6535",27,68,"absent",18.177,1,"2","r"
"6536",27,69,"absent",1.798,0,"2","r"
"6537",27,70,"absent",11.712,1,"2","r"
"6538",27,71,"heterogenous",4.03,1,"2","r"
"6539",27,72,"heterogenous",4.784,1,"2","r"
"6540",27,73,"absent",15.145,1,"2","r"
"6541",27,74,"absent",14.306,1,"2","r"
"6542",27,75,"absent",10.305,1,"2","r"
"6543",27,76,"homogenous",0.749,1,"2","r"
"6544",27,77,"absent",13.645,1,"2","r"
"6545",27,78,"absent",9.334,1,"2","r"
"6546",27,79,"absent",9.771,1,"2","r"
"6547",27,80,"homogenous",0.79,1,"2","r"
"6548",27,81,"absent",9.724,1,"2","r"
"6549",27,82,"heterogenous",8.791,0,"2","r"
"6550",27,83,"absent",13.982,1,"2","r"
"6551",27,84,"absent",11.375,1,"2","r"
"6552",27,85,"absent",8.171,1,"2","r"
"6553",27,86,"heterogenous",9.008,0,"2","r"
"6554",27,87,"absent",8.936,1,"2","r"
"6555",27,88,"homogenous",0.81,1,"2","r"
"6556",27,89,"absent",12.334,1,"2","r"
"6557",27,90,"absent",9.443,1,"2","r"
"6558",27,91,"homogenous",0.779,1,"2","r"
"6559",27,92,"absent",8.606,1,"2","r"
"6560",27,93,"absent",5.08,0,"2","r"
"6561",27,94,"homogenous",0.661,1,"2","r"
"6562",27,95,"homogenous",0.622,1,"2","r"
"6563",27,96,"heterogenous",10.234,0,"2","r"
"6564",28,1,"homogenous",2.029,1,"2","f"
"6565",28,2,"absent",20.984,1,"2","f"
"6566",28,3,"homogenous",0.941,1,"2","f"
"6567",28,4,"absent",18.946,1,"2","f"
"6568",28,5,"heterogenous",24.016,0,"2","f"
"6569",28,6,"heterogenous",15.357,1,"2","f"
"6570",28,7,"homogenous",1.243,1,"2","f"
"6571",28,8,"heterogenous",14.062,1,"2","f"
"6572",28,9,"absent",24.51,1,"2","f"
"6573",28,10,"absent",25.879,1,"2","f"
"6574",28,11,"heterogenous",4.841,1,"2","f"
"6575",28,12,"absent",23.578,1,"2","f"
"6576",28,13,"absent",22.701,1,"2","f"
"6577",28,14,"heterogenous",8.943,1,"2","f"
"6578",28,15,"absent",23.748,1,"2","f"
"6579",28,16,"homogenous",0.923,1,"2","f"
"6580",28,17,"absent",22.125,1,"2","f"
"6581",28,18,"heterogenous",10.875,1,"2","f"
"6582",28,19,"absent",25.338,1,"2","f"
"6583",28,20,"heterogenous",27.238,0,"2","f"
"6584",28,21,"absent",30.781,1,"2","f"
"6585",28,22,"absent",26.657,1,"2","f"
"6586",28,23,"homogenous",0.811,1,"2","f"
"6587",28,24,"absent",26.649,1,"2","f"
"6588",28,25,"heterogenous",5.033,1,"2","f"
"6589",28,26,"homogenous",0.723,1,"2","f"
"6590",28,27,"heterogenous",22.977,1,"2","f"
"6591",28,28,"absent",24.662,1,"2","f"
"6592",28,29,"absent",23.174,1,"2","f"
"6593",28,30,"heterogenous",24.967,0,"2","f"
"6594",28,31,"homogenous",0.81,1,"2","f"
"6595",28,32,"absent",32,1,"2","f"
"6596",28,33,"absent",27.158,1,"2","f"
"6597",28,34,"homogenous",0.84,1,"2","f"
"6598",28,35,"heterogenous",30.311,0,"2","f"
"6599",28,36,"absent",27.029,1,"2","f"
"6600",28,37,"absent",24.808,1,"2","f"
"6601",28,38,"homogenous",0.914,1,"2","f"
"6602",28,39,"absent",24.766,1,"2","f"
"6603",28,40,"absent",25.431,1,"2","f"
"6604",28,41,"absent",26.188,1,"2","f"
"6605",28,42,"absent",28.55,1,"2","f"
"6606",28,43,"absent",28.84,1,"2","f"
"6607",28,44,"homogenous",0.841,1,"2","f"
"6608",28,45,"absent",34.424,1,"2","f"
"6609",28,46,"heterogenous",3.391,1,"2","f"
"6610",28,47,"absent",25.688,1,"2","f"
"6611",28,48,"homogenous",0.752,1,"2","f"
"6612",28,49,"homogenous",0.679,1,"2","f"
"6613",28,50,"absent",26.316,1,"2","f"
"6614",28,51,"homogenous",0.732,1,"2","f"
"6615",28,52,"absent",25.506,1,"2","f"
"6616",28,53,"absent",22.32,1,"2","f"
"6617",28,54,"homogenous",0.851,1,"2","f"
"6618",28,55,"homogenous",0.681,1,"2","f"
"6619",28,56,"homogenous",0.614,1,"2","f"
"6620",28,57,"heterogenous",23.955,0,"2","f"
"6621",28,58,"homogenous",0.721,1,"2","f"
"6622",28,59,"homogenous",0.7,1,"2","f"
"6623",28,60,"absent",23.046,1,"2","f"
"6624",28,61,"heterogenous",6.597,1,"2","f"
"6625",28,62,"homogenous",0.688,1,"2","f"
"6626",28,63,"absent",16.026,1,"2","f"
"6627",28,64,"absent",21.637,1,"2","f"
"6628",28,65,"absent",16.063,1,"2","f"
"6629",28,66,"absent",20.196,1,"2","f"
"6630",28,67,"heterogenous",11.301,1,"2","f"
"6631",28,68,"absent",25.908,1,"2","f"
"6632",28,69,"heterogenous",9.463,1,"2","f"
"6633",28,70,"homogenous",0.793,1,"2","f"
"6634",28,71,"absent",18.267,1,"2","f"
"6635",28,72,"absent",20.343,1,"2","f"
"6636",28,73,"heterogenous",15.445,1,"2","f"
"6637",28,74,"homogenous",0.721,1,"2","f"
"6638",28,75,"absent",23.108,1,"2","f"
"6639",28,76,"absent",21.435,1,"2","f"
"6640",28,77,"absent",9.359,1,"2","f"
"6641",28,78,"absent",10.115,1,"2","f"
"6642",28,79,"absent",7.942,1,"2","f"
"6643",28,80,"absent",11.096,1,"2","f"
"6644",28,81,"absent",11.735,1,"2","f"
"6645",28,82,"homogenous",0.733,1,"2","f"
"6646",28,83,"heterogenous",8.649,1,"2","f"
"6647",28,84,"absent",12.173,1,"2","f"
"6648",28,85,"absent",11.407,1,"2","f"
"6649",28,86,"absent",11.464,1,"2","f"
"6650",28,87,"heterogenous",12.405,1,"2","f"
"6651",28,88,"heterogenous",12.691,1,"2","f"
"6652",28,89,"homogenous",0.711,1,"2","f"
"6653",28,90,"heterogenous",10.457,0,"2","f"
"6654",28,91,"heterogenous",14.038,0,"2","f"
"6655",28,92,"absent",14.266,1,"2","f"
"6656",28,93,"homogenous",0.82,1,"2","f"
"6657",28,94,"absent",16.524,1,"2","f"
"6658",28,95,"heterogenous",9.862,0,"2","f"
"6659",28,96,"heterogenous",4.543,1,"2","f"
"6660",29,1,"absent",4.538,1,"2","r"
"6661",29,2,"heterogenous",6.288,0,"2","r"
"6662",29,4,"heterogenous",3.849,0,"2","r"
"6663",29,5,"heterogenous",6.075,0,"2","r"
"6664",29,6,"homogenous",1.118,1,"2","r"
"6665",29,7,"homogenous",0.802,1,"2","r"
"6666",29,8,"absent",6.245,1,"2","r"
"6667",29,9,"absent",3.773,1,"2","r"
"6668",29,10,"absent",5.623,1,"2","r"
"6669",29,11,"absent",4.508,1,"2","r"
"6670",29,12,"heterogenous",6.103,0,"2","r"
"6671",29,13,"absent",7.91,1,"2","r"
"6672",29,14,"homogenous",0.882,1,"2","r"
"6673",29,15,"homogenous",0.773,1,"2","r"
"6674",29,16,"homogenous",0.73,1,"2","r"
"6675",29,17,"heterogenous",6.093,0,"2","r"
"6676",29,18,"absent",7.452,1,"2","r"
"6677",29,19,"absent",7.087,1,"2","r"
"6678",29,20,"heterogenous",4.057,1,"2","r"
"6679",29,21,"absent",6.953,1,"2","r"
"6680",29,22,"absent",5.71,1,"2","r"
"6681",29,23,"homogenous",0.848,1,"2","r"
"6682",29,24,"homogenous",0.686,1,"2","r"
"6683",29,25,"homogenous",0.709,1,"2","r"
"6684",29,26,"heterogenous",1.751,1,"2","r"
"6685",29,27,"absent",5.72,1,"2","r"
"6686",29,28,"absent",6.106,1,"2","r"
"6687",29,29,"absent",5.391,1,"2","r"
