subNum	 block	 trialNo	 fixNo	 xFix	 xFixFlipped	 yFix	 fixStartTime	 fixEndTime	 targPresent	 targSide	 easySide	 RT	 accuracy
2	 2	 36	 1	 517	 -5	 391	 2592673	 2593107	 1	 right	 L	 6.045	 1
2	 2	 37	 1	 508	 4	 389	 2600070	 2600454	 1	 right	 L	 15.344	 0
2	 2	 38	 1	 500	 12	 245	 2617004	 2617383	 0	 x	 L	 13.774	 1
2	 2	 39	 1	 505	 7	 382	 2631997	 2632426	 0	 x	 L	 12.428	 1
2	 2	 40	 1	 508	 4	 385	 2645772	 2646147	 1	 left	 L	 0.825	 1
2	 2	 41	 1	 508	 4	 392	 2648047	 2648482	 0	 x	 L	 11.905	 1
2	 2	 42	 1	 489	 23	 376	 2661404	 2661883	 0	 x	 L	 15.523	 1
2	 2	 43	 1	 742	 -230	 167	 2678368	 2678748	 0	 x	 L	 8.595	 1
2	 2	 44	 1	 501	 -11	 210	 2688338	 2688631	 0	 x	 R	 12.397	 1
2	 2	 45	 1	 505	 7	 381	 2701968	 2702388	 1	 right	 L	 14.174	 0
2	 2	 46	 1	 507	 -5	 385	 2719102	 2719600	 1	 right	 R	 0.979	 1
2	 2	 47	 1	 501	 -11	 384	 2721594	 2722101	 0	 x	 R	 11.425	 1
2	 2	 48	 1	 508	 4	 381	 2734608	 2735172	 1	 right	 L	 2.107	 1
2	 2	 49	 1	 509	 3	 386	 2738298	 2738802	 1	 left	 L	 1.273	 1
2	 2	 50	 1	 506	 -6	 382	 2740775	 2741244	 1	 right	 R	 0.847	 1
2	 2	 51	 1	 508	 4	 378	 2742854	 2743293	 0	 x	 L	 9.754	 1
2	 2	 52	 1	 514	 2	 379	 2754114	 2754550	 1	 left	 R	 6.146	 1
2	 2	 53	 1	 499	 13	 384	 2761751	 2762187	 1	 left	 L	 0.821	 1
2	 2	 54	 1	 504	 -8	 385	 2763922	 2764426	 1	 left	 R	 5.617	 1
2	 2	 55	 1	 498	 14	 384	 2770911	 2771360	 1	 right	 L	 4.815	 1
2	 2	 56	 1	 506	 -6	 391	 2777175	 2777641	 1	 left	 R	 4.152	 1
2	 2	 57	 1	 505	 7	 380	 2782400	 2782882	 0	 x	 L	 10.982	 1
2	 2	 58	 1	 491	 21	 357	 2794929	 2795354	 1	 right	 L	 9.317	 0
2	 2	 59	 1	 527	 -15	 346	 2806108	 2806636	 0	 x	 L	 11.641	 1
2	 2	 60	 1	 508	 -4	 382	 2819601	 2820050	 0	 x	 R	 9.114	 1
2	 2	 61	 1	 506	 6	 372	 2830067	 2830540	 0	 x	 L	 9.217	 1
2	 2	 62	 1	 506	 6	 375	 2840680	 2841116	 0	 x	 L	 9.514	 1
2	 2	 63	 1	 510	 2	 378	 2851642	 2852171	 1	 left	 L	 0.990	 1
2	 2	 64	 1	 512	 0	 382	 2854015	 2854440	 1	 right	 R	 1.321	 1
2	 2	 65	 1	 506	 -6	 383	 2856987	 2857454	 1	 left	 R	 4.955	 1
2	 2	 66	 1	 506	 6	 388	 2863588	 2864052	 1	 right	 L	 1.985	 1
2	 2	 67	 1	 510	 2	 386	 2867029	 2867442	 1	 left	 L	 0.868	 1
2	 2	 68	 1	 509	 3	 383	 2869603	 2870008	 1	 right	 L	 4.162	 1
2	 2	 69	 1	 516	 4	 380	 2875551	 2876022	 0	 x	 R	 13.798	 1
2	 2	 70	 1	 420	 92	 267	 2891268	 2891476	 1	 left	 L	 0.899	 1
2	 2	 71	 1	 498	 -14	 386	 2893382	 2893847	 1	 right	 R	 0.823	 1
2	 2	 72	 1	 503	 9	 372	 2895368	 2895914	 0	 x	 L	 10.792	 1
2	 2	 73	 1	 503	 9	 385	 2907565	 2908021	 0	 x	 L	 7.123	 1
2	 2	 74	 1	 507	 5	 382	 2915724	 2916156	 1	 left	 L	 0.886	 1
2	 2	 75	 1	 500	 12	 379	 2918059	 2918519	 0	 x	 L	 8.894	 1
2	 2	 76	 1	 561	 49	 201	 2928467	 2928853	 1	 right	 R	 0.834	 1
2	 2	 77	 1	 714	 202	 241	 2930690	 2930979	 0	 x	 R	 9.632	 1
2	 2	 78	 1	 339	 -173	 307	 2941800	 2942082	 1	 right	 R	 0.871	 1
2	 2	 79	 1	 497	 -15	 375	 2943988	 2944378	 0	 x	 R	 12.136	 1
2	 2	 80	 1	 493	 -19	 382	 2957572	 2957988	 1	 left	 R	 11.497	 0
2	 2	 81	 1	 505	 7	 383	 2970728	 2971178	 0	 x	 L	 10.985	 1
2	 2	 82	 1	 504	 -8	 387	 2982783	 2983218	 0	 x	 R	 7.945	 1
2	 2	 83	 1	 506	 -6	 382	 2991976	 2992390	 1	 right	 R	 0.773	 1
2	 2	 84	 1	 510	 -2	 381	 2994098	 2994527	 0	 x	 R	 9.817	 1
2	 2	 85	 1	 505	 7	 383	 3005501	 3005922	 0	 x	 L	 12.046	 1
2	 2	 86	 1	 504	 -8	 376	 3018798	 3019325	 0	 x	 R	 5.463	 1
2	 2	 87	 1	 497	 15	 380	 3026036	 3026474	 1	 left	 L	 0.806	 1
2	 2	 88	 1	 627	 115	 291	 3028255	 3028725	 0	 x	 R	 10.120	 1
2	 2	 89	 1	 497	 -15	 377	 3039708	 3040104	 0	 x	 R	 7.690	 1
2	 2	 90	 1	 321	 -191	 353	 3049186	 3049473	 0	 x	 R	 7.294	 1
2	 2	 91	 1	 499	 13	 375	 3064391	 3064836	 1	 left	 L	 1.273	 1
2	 2	 92	 1	 504	 -8	 369	 3067237	 3067625	 1	 left	 R	 9.362	 0
2	 2	 93	 1	 497	 15	 374	 3078460	 3078874	 0	 x	 L	 8.230	 1
2	 2	 94	 1	 502	 10	 373	 3088045	 3088502	 0	 x	 L	 9.691	 1
2	 2	 95	 1	 501	 -11	 364	 3099099	 3099558	 1	 right	 R	 0.796	 1
2	 2	 96	 1	 501	 -11	 372	 3101259	 3101779	 0	 x	 R	 7.064	 1
3	 2	 1	 1	 518	 6	 378	 2471114	 2471589	 0	 x	 R	 11.485	 1
3	 2	 2	 1	 506	 6	 387	 2483959	 2484446	 0	 x	 L	 10.505	 1
3	 2	 3	 1	 499	 13	 361	 2495623	 2496274	 0	 x	 L	 10.746	 1
3	 2	 4	 1	 508	 -4	 379	 2507809	 2508413	 1	 left	 R	 12.385	 0
3	 2	 5	 1	 499	 13	 380	 2521655	 2522167	 1	 right	 L	 13.626	 1
3	 2	 6	 1	 500	 12	 348	 2536328	 2536794	 1	 left	 L	 0.922	 1
3	 2	 7	 1	 514	 2	 364	 2538584	 2538981	 1	 right	 R	 0.899	 1
3	 2	 8	 1	 502	 -10	 380	 2540971	 2541464	 0	 x	 R	 13.086	 1
3	 2	 9	 1	 500	 12	 376	 2556608	 2557069	 1	 left	 L	 1.001	 1
3	 2	 10	 1	 506	 -6	 370	 2559258	 2559856	 0	 x	 R	 9.736	 1
3	 2	 11	 1	 496	 16	 377	 2570154	 2570665	 0	 x	 L	 11.505	 1
3	 2	 12	 1	 496	 -16	 378	 2583157	 2583875	 0	 x	 R	 15.468	 1
3	 2	 13	 1	 495	 -17	 382	 2600356	 2600920	 0	 x	 R	 9.712	 1
3	 2	 14	 1	 502	 -10	 367	 2612226	 2612664	 1	 right	 R	 1.004	 1
3	 2	 15	 1	 509	 -3	 373	 2614371	 2614974	 0	 x	 R	 8.436	 1
3	 2	 16	 1	 495	 17	 386	 2625332	 2625819	 0	 x	 L	 12.801	 1
3	 2	 17	 1	 501	 -11	 370	 2639832	 2640340	 1	 right	 R	 0.924	 1
3	 2	 18	 1	 497	 15	 377	 2642809	 2643301	 1	 right	 L	 8.461	 0
3	 2	 19	 1	 497	 -15	 389	 2653003	 2653524	 1	 left	 R	 12.657	 0
3	 2	 20	 1	 491	 21	 376	 2666860	 2667393	 1	 right	 L	 7.059	 1
3	 2	 21	 1	 492	 -20	 379	 2675895	 2676521	 0	 x	 R	 14.166	 1
3	 2	 22	 1	 496	 16	 374	 2692670	 2693163	 0	 x	 L	 16.600	 1
3	 2	 23	 1	 496	 -16	 377	 2710537	 2711122	 0	 x	 R	 11.446	 1
3	 2	 24	 1	 501	 11	 375	 2724171	 2724708	 0	 x	 L	 12.055	 1
3	 2	 25	 1	 496	 -16	 385	 2737604	 2738158	 0	 x	 R	 8.737	 1
3	 2	 26	 1	 504	 8	 385	 2748402	 2749001	 0	 x	 L	 19.202	 1
3	 2	 27	 1	 0	 0	 0	 2748402	 2749001	 1	 left	 L	 1.068	 1
3	 2	 28	 1	 504	 8	 374	 2773080	 2773599	 0	 x	 L	 7.328	 1
3	 2	 29	 1	 502	 10	 387	 2782675	 2783196	 0	 x	 L	 11.182	 1
3	 2	 30	 1	 498	 14	 399	 2795220	 2795796	 1	 right	 L	 7.837	 0
3	 2	 31	 1	 498	 14	 395	 2806197	 2806529	 1	 left	 L	 1.032	 1
3	 2	 32	 1	 495	 -17	 374	 2809355	 2809857	 0	 x	 R	 7.411	 1
3	 2	 33	 1	 495	 -17	 384	 2818379	 2819031	 1	 right	 R	 1.135	 1
3	 2	 34	 1	 499	 13	 374	 2820860	 2821072	 1	 left	 L	 0.793	 1
3	 2	 35	 1	 496	 -16	 378	 2823011	 2823459	 0	 x	 R	 11.223	 0
3	 2	 36	 1	 503	 9	 383	 2836737	 2837264	 0	 x	 L	 3.460	 0
3	 2	 37	 1	 496	 16	 384	 2842054	 2842557	 1	 left	 L	 0.920	 1
3	 2	 38	 1	 504	 8	 390	 2844580	 2845162	 1	 right	 L	 8.227	 1
3	 2	 39	 1	 563	 -51	 398	 2855484	 2855797	 1	 left	 L	 0.906	 1
3	 2	 40	 1	 505	 7	 381	 2858715	 2859282	 1	 right	 L	 9.522	 1
3	 2	 41	 1	 496	 16	 385	 2870188	 2870749	 0	 x	 L	 14.951	 0
3	 2	 42	 1	 506	 6	 386	 2887234	 2887727	 0	 x	 L	 21.897	 1
3	 2	 43	 1	 631	 -119	 401	 2911798	 2912200	 0	 x	 L	 10.054	 1
3	 2	 44	 1	 505	 7	 389	 2924898	 2925424	 1	 left	 L	 0.941	 1
3	 2	 45	 1	 498	 14	 381	 2927428	 2928048	 0	 x	 L	 11.200	 0
3	 2	 46	 1	 506	 6	 379	 2940545	 2941151	 0	 x	 L	 15.567	 1
3	 2	 47	 1	 496	 -16	 390	 2959028	 2959576	 1	 left	 R	 16.699	 0
3	 2	 48	 1	 492	 -20	 384	 2978916	 2979431	 0	 x	 R	 20.448	 1
3	 2	 49	 1	 499	 13	 389	 3001389	 3001970	 0	 x	 L	 14.098	 0
3	 2	 50	 1	 500	 12	 376	 3017194	 3017766	 1	 right	 L	 2.429	 1
3	 2	 51	 1	 548	 36	 431	 3021869	 3022160	 1	 left	 R	 12.955	 0
3	 2	 52	 1	 499	 -13	 380	 3036799	 3037290	 0	 x	 R	 11.152	 1
3	 2	 53	 1	 501	 -11	 378	 3050917	 3051494	 1	 right	 R	 1.139	 1
3	 2	 54	 1	 495	 -17	 387	 3054047	 3054614	 0	 x	 R	 15.072	 1
3	 2	 55	 1	 498	 -14	 377	 3071033	 3071646	 1	 right	 R	 0.962	 1
3	 2	 56	 1	 499	 -13	 384	 3074223	 3074686	 1	 right	 R	 0.879	 1
3	 2	 57	 1	 665	 153	 397	 3077275	 3077753	 1	 left	 R	 14.494	 0
3	 2	 58	 1	 496	 -16	 372	 3093990	 3094491	 0	 x	 R	 24.716	 1
3	 2	 59	 1	 489	 -23	 384	 3120224	 3120868	 0	 x	 R	 9.746	 1
3	 2	 60	 1	 494	 -18	 383	 3131997	 3132561	 1	 left	 R	 8.794	 0
3	 2	 61	 1	 0	 0	 0	 3131997	 3132561	 1	 right	 R	 0.910	 1
3	 2	 62	 1	 494	 18	 381	 3146801	 3147462	 0	 x	 L	 11.807	 1
3	 2	 63	 1	 493	 19	 384	 3160189	 3160720	 0	 x	 L	 10.937	 1
3	 2	 64	 1	 492	 20	 376	 3172812	 3173309	 1	 right	 L	 10.723	 0
3	 2	 65	 1	 530	 18	 389	 3185338	 3185690	 0	 x	 R	 12.681	 1
3	 2	 66	 1	 485	 -27	 375	 3199143	 3199707	 1	 right	 R	 1.183	 1
3	 2	 67	 1	 493	 -19	 387	 3201674	 3202218	 1	 right	 R	 0.868	 1
3	 2	 68	 1	 637	 125	 437	 3203938	 3204376	 0	 x	 R	 17.608	 1
3	 2	 69	 1	 488	 24	 372	 3223074	 3223652	 0	 x	 L	 8.455	 1
3	 2	 70	 1	 493	 19	 387	 3233159	 3233644	 0	 x	 L	 4.429	 1
3	 2	 71	 1	 647	 -135	 409	 3239041	 3239428	 1	 right	 L	 11.584	 0
3	 2	 72	 1	 508	 4	 381	 3252095	 3252537	 1	 left	 L	 0.849	 1
3	 2	 73	 1	 492	 20	 374	 3254092	 3254587	 0	 x	 L	 15.342	 1
3	 2	 74	 1	 496	 16	 379	 3270812	 3271290	 1	 right	 L	 9.031	 0
3	 2	 75	 1	 528	 16	 385	 3281772	 3282087	 1	 left	 R	 12.432	 0
3	 2	 76	 1	 482	 -30	 367	 3295332	 3296073	 1	 left	 R	 4.017	 1
3	 2	 77	 1	 482	 30	 374	 3300518	 3301013	 1	 left	 L	 1.084	 1
3	 2	 78	 1	 489	 -23	 371	 3302658	 3303048	 0	 x	 R	 6.473	 1
3	 2	 79	 1	 501	 11	 384	 3312383	 3312953	 0	 x	 L	 10.026	 1
3	 2	 80	 1	 502	 -10	 369	 3323627	 3324079	 0	 x	 R	 8.816	 1
3	 2	 81	 1	 493	 -19	 379	 3333816	 3334427	 0	 x	 R	 9.681	 1
3	 2	 82	 1	 503	 9	 372	 3345387	 3345913	 1	 right	 L	 7.718	 0
3	 2	 83	 1	 501	 -11	 373	 3354613	 3355234	 0	 x	 R	 3.510	 1
3	 2	 84	 1	 0	 0	 0	 3354613	 3355234	 0	 x	 L	 10.130	 1
3	 2	 85	 1	 500	 -12	 385	 3372471	 3373002	 1	 right	 R	 1.216	 1
3	 2	 86	 1	 580	 68	 401	 3375499	 3375849	 1	 left	 R	 5.559	 0
3	 2	 87	 1	 503	 -9	 381	 3382785	 3383335	 1	 left	 R	 9.372	 0
3	 2	 88	 1	 503	 9	 377	 3393589	 3394049	 1	 left	 L	 0.926	 1
3	 2	 89	 1	 508	 -4	 371	 3396178	 3396647	 1	 right	 R	 0.981	 1
3	 2	 90	 1	 526	 14	 359	 3399107	 3399318	 0	 x	 R	 6.805	 1
3	 2	 91	 1	 548	 36	 407	 3408083	 3408499	 1	 left	 R	 9.025	 0
3	 2	 92	 1	 507	 5	 379	 3419576	 3420112	 1	 left	 L	 1.082	 1
3	 2	 93	 1	 504	 8	 382	 3422205	 3422715	 1	 right	 L	 5.485	 1
3	 2	 94	 1	 512	 0	 359	 3430342	 3430862	 0	 x	 L	 11.263	 1
3	 2	 95	 1	 497	 -15	 378	 3443573	 3444048	 1	 left	 R	 11.647	 0
3	 2	 96	 1	 495	 -17	 384	 3456679	 3457240	 0	 x	 R	 9.382	 1
4	 2	 1	 1	 499	 -13	 370	 966306	 966751	 0	 x	 R	 0.629	 0
4	 2	 2	 1	 511	 1	 365	 968695	 969282	 1	 left	 L	 0.627	 0
4	 2	 3	 1	 502	 -10	 372	 970928	 971354	 1	 right	 R	 0.900	 1
4	 2	 4	 1	 504	 -8	 359	 972876	 973330	 1	 right	 R	 0.673	 1
4	 2	 5	 1	 508	 4	 356	 975554	 975945	 0	 x	 L	 0.955	 0
4	 2	 6	 1	 730	 -218	 377	 978631	 979049	 1	 right	 L	 1.720	 1
4	 2	 7	 1	 508	 4	 367	 981851	 982110	 0	 x	 L	 1.571	 0
4	 2	 8	 1	 501	 11	 363	 985672	 986195	 0	 x	 L	 1.106	 0
4	 2	 9	 1	 498	 -14	 359	 988643	 989038	 1	 left	 R	 3.032	 0
4	 2	 10	 1	 500	 -12	 361	 993090	 993562	 1	 left	 R	 3.477	 1
4	 2	 11	 1	 506	 -6	 369	 998315	 998765	 1	 right	 R	 1.096	 1
4	 2	 12	 1	 495	 -17	 336	 1001374	 1001442	 1	 left	 R	 1.148	 1
4	 2	 13	 1	 494	 -18	 352	 1003301	 1003576	 1	 right	 R	 1.489	 1
4	 2	 14	 1	 360	 -152	 188	 1006415	 1006629	 0	 x	 R	 1.552	 0
4	 2	 15	 1	 499	 13	 359	 1009450	 1009708	 1	 left	 L	 1.252	 1
4	 2	 16	 1	 506	 6	 362	 1012151	 1012615	 1	 left	 L	 1.212	 1
4	 2	 17	 1	 503	 -9	 363	 1015041	 1015507	 1	 right	 R	 1.204	 1
4	 2	 18	 1	 502	 10	 355	 1017794	 1018227	 1	 right	 L	 0.421	 0
4	 2	 19	 1	 501	 -11	 347	 1020276	 1020706	 1	 right	 R	 0.307	 1
4	 2	 20	 1	 500	 12	 353	 1022046	 1022457	 0	 x	 L	 0.288	 0
4	 2	 21	 1	 494	 18	 354	 1023423	 1023868	 0	 x	 L	 0.336	 1
4	 2	 22	 1	 618	 -106	 396	 1025202	 1025507	 0	 x	 L	 0.449	 0
4	 2	 23	 1	 506	 6	 365	 1026818	 1027204	 0	 x	 L	 0.681	 0
4	 2	 24	 1	 508	 4	 348	 1028680	 1029135	 0	 x	 L	 1.740	 0
4	 2	 25	 1	 499	 13	 361	 1032059	 1032285	 1	 right	 L	 1.482	 1
4	 2	 26	 1	 578	 66	 243	 1035325	 1035654	 1	 left	 R	 1.912	 1
4	 2	 27	 1	 509	 3	 358	 1038493	 1038982	 1	 left	 L	 1.101	 1
4	 2	 28	 1	 516	 -4	 373	 1041345	 1042152	 1	 right	 L	 1.370	 1
4	 2	 29	 1	 693	 181	 305	 1044462	 1044717	 0	 x	 R	 0.703	 0
4	 2	 30	 1	 508	 4	 364	 1046124	 1046708	 1	 left	 L	 0.555	 0
4	 2	 31	 1	 498	 14	 373	 1047947	 1048387	 1	 right	 L	 0.800	 0
4	 2	 32	 1	 596	 -84	 383	 1050200	 1050536	 0	 x	 L	 0.692	 0
4	 2	 33	 1	 582	 -70	 346	 1052361	 1052677	 0	 x	 L	 1.713	 0
4	 2	 34	 1	 494	 18	 373	 1056340	 1056865	 0	 x	 L	 1.221	 1
4	 2	 35	 1	 498	 14	 367	 1058811	 1059218	 0	 x	 L	 1.011	 1
4	 2	 36	 1	 505	 -7	 360	 1060933	 1061349	 0	 x	 R	 0.409	 1
4	 2	 37	 1	 377	 135	 340	 1062843	 1063196	 1	 left	 L	 0.393	 0
4	 2	 38	 1	 538	 26	 292	 1064818	 1065071	 1	 right	 R	 0.576	 1
4	 2	 39	 1	 444	 -68	 408	 1066761	 1067008	 1	 right	 R	 1.236	 1
4	 2	 40	 1	 507	 -5	 373	 1070213	 1070590	 1	 right	 R	 1.482	 1
4	 2	 41	 1	 507	 5	 358	 1072944	 1073340	 1	 right	 L	 0.703	 1
4	 2	 42	 1	 510	 2	 368	 1074741	 1075127	 0	 x	 L	 0.608	 0
4	 2	 43	 1	 513	 -1	 363	 1076418	 1076908	 0	 x	 L	 0.352	 1
4	 2	 44	 1	 509	 3	 373	 1077947	 1078509	 0	 x	 L	 0.451	 1
4	 2	 45	 1	 511	 1	 369	 1079798	 1080261	 1	 right	 L	 0.861	 1
4	 2	 46	 1	 501	 -11	 369	 1081779	 1082251	 0	 x	 R	 0.611	 0
4	 2	 47	 1	 514	 -2	 366	 1083950	 1084448	 1	 right	 L	 0.880	 0
4	 2	 48	 1	 508	 4	 354	 1086007	 1086445	 0	 x	 L	 1.065	 0
4	 2	 49	 1	 508	 -4	 367	 1088419	 1088920	 0	 x	 R	 1.045	 0
4	 2	 50	 1	 510	 -2	 376	 1090694	 1091136	 0	 x	 R	 1.169	 0
4	 2	 51	 1	 505	 7	 369	 1093921	 1094568	 1	 left	 L	 0.523	 0
4	 2	 52	 1	 511	 1	 368	 1095603	 1096065	 0	 x	 L	 1.292	 0
4	 2	 53	 1	 645	 -133	 362	 1098905	 1099297	 1	 right	 L	 1.530	 1
4	 2	 54	 1	 505	 -7	 368	 1101737	 1102164	 0	 x	 R	 1.261	 0
4	 2	 55	 1	 506	 -6	 367	 1104757	 1105181	 0	 x	 R	 1.692	 1
4	 2	 56	 1	 499	 13	 359	 1107560	 1108029	 1	 left	 L	 0.650	 0
4	 2	 57	 1	 510	 2	 367	 1109368	 1109867	 1	 right	 L	 0.583	 1
4	 2	 58	 1	 504	 8	 360	 1111088	 1111543	 1	 right	 L	 1.234	 0
4	 2	 59	 1	 510	 -2	 369	 1113379	 1113861	 0	 x	 R	 1.276	 0
4	 2	 60	 1	 508	 -4	 355	 1116040	 1116279	 0	 x	 R	 1.092	 0
4	 2	 61	 1	 504	 -8	 369	 1118511	 1118874	 0	 x	 R	 0.780	 0
4	 2	 62	 1	 514	 -2	 375	 1120852	 1121061	 0	 x	 L	 2.974	 0
4	 2	 63	 1	 499	 -13	 368	 1125587	 1126053	 0	 x	 R	 0.880	 1
4	 2	 64	 1	 494	 -18	 352	 1127546	 1127774	 0	 x	 R	 1.242	 1
4	 2	 65	 1	 519	 7	 229	 1130561	 1130852	 1	 right	 R	 1.402	 1
4	 2	 66	 1	 492	 20	 353	 1132801	 1133046	 1	 left	 L	 1.331	 1
4	 2	 67	 1	 510	 -2	 355	 1135683	 1136115	 1	 left	 R	 0.818	 1
4	 2	 68	 1	 452	 60	 402	 1138243	 1138478	 0	 x	 L	 1.752	 0
4	 2	 69	 1	 502	 10	 356	 1140961	 1141250	 0	 x	 L	 1.529	 1
4	 2	 70	 1	 502	 -10	 372	 1143983	 1144450	 0	 x	 R	 2.268	 0
4	 2	 71	 1	 508	 -4	 381	 1148326	 1148794	 1	 left	 R	 1.220	 1
4	 2	 72	 1	 493	 -19	 364	 1150693	 1151172	 1	 left	 R	 1.073	 0
4	 2	 73	 1	 498	 -14	 358	 1152827	 1153382	 1	 left	 R	 2.009	 0
4	 2	 74	 1	 499	 -13	 366	 1155957	 1156517	 0	 x	 R	 1.653	 1
4	 2	 75	 1	 503	 9	 359	 1158694	 1159216	 0	 x	 L	 1.095	 0
4	 2	 76	 1	 500	 -12	 362	 1161247	 1161827	 1	 left	 R	 1.402	 0
4	 2	 77	 1	 507	 5	 382	 1163740	 1164432	 0	 x	 L	 2.221	 0
4	 2	 78	 1	 666	 -154	 289	 1167580	 1167902	 1	 left	 L	 1.433	 0
4	 2	 79	 1	 493	 -19	 372	 1170363	 1170829	 0	 x	 R	 1.002	 0
4	 2	 80	 1	 505	 -7	 376	 1172529	 1172973	 1	 left	 R	 1.506	 1
4	 2	 81	 1	 502	 -10	 369	 1175687	 1175917	 0	 x	 R	 0.649	 1
4	 2	 82	 1	 0	 0	 0	 1175687	 1175917	 1	 left	 R	 1.909	 1
4	 2	 83	 1	 500	 12	 371	 1183028	 1183288	 0	 x	 L	 1.200	 0
4	 2	 84	 1	 504	 -8	 361	 1185886	 1186377	 0	 x	 R	 1.114	 1
4	 2	 85	 1	 506	 -6	 372	 1188651	 1189111	 1	 right	 R	 1.390	 1
4	 2	 86	 1	 500	 -12	 374	 1191291	 1191829	 0	 x	 R	 1.039	 0
4	 2	 87	 1	 501	 11	 365	 1193424	 1193923	 1	 right	 L	 0.894	 0
4	 2	 88	 1	 503	 -9	 373	 1196103	 1196562	 0	 x	 R	 0.601	 0
4	 2	 89	 1	 496	 -16	 361	 1197860	 1198312	 0	 x	 R	 1.915	 0
4	 2	 90	 1	 500	 -12	 367	 1201109	 1201470	 1	 left	 R	 0.566	 0
4	 2	 91	 1	 503	 -9	 377	 1203928	 1204346	 0	 x	 R	 1.519	 0
4	 2	 92	 1	 501	 -11	 369	 1206547	 1207075	 0	 x	 R	 0.991	 0
4	 2	 93	 1	 500	 12	 353	 1208610	 1209053	 1	 left	 L	 1.388	 1
4	 2	 94	 1	 501	 11	 357	 1211146	 1211375	 1	 left	 L	 0.904	 1
4	 2	 95	 1	 332	 180	 253	 1213524	 1213795	 0	 x	 L	 2.032	 0
4	 2	 96	 1	 500	 -12	 364	 1216871	 1217283	 1	 right	 R	 1.020	 1
5	 2	 1	 1	 497	 -15	 383	 1556286	 1556758	 0	 x	 R	 1.326	 1
5	 2	 2	 1	 519	 -7	 392	 1558758	 1559325	 0	 x	 L	 0.851	 1
5	 2	 3	 1	 513	 1	 407	 1560728	 1561285	 0	 x	 R	 0.901	 1
5	 2	 4	 1	 520	 -8	 393	 1563340	 1564020	 1	 right	 L	 0.934	 1
5	 2	 5	 1	 513	 -1	 402	 1565517	 1565998	 0	 x	 L	 1.087	 1
5	 2	 6	 1	 508	 4	 385	 1567748	 1568344	 0	 x	 L	 0.789	 1
5	 2	 7	 1	 519	 -7	 402	 1569692	 1570199	 1	 left	 L	 0.565	 1
5	 2	 8	 1	 517	 -5	 391	 1571379	 1571911	 0	 x	 L	 0.674	 1
5	 2	 9	 1	 516	 -4	 394	 1574100	 1574633	 1	 left	 L	 0.613	 1
5	 2	 10	 1	 514	 -2	 400	 1576783	 1577340	 0	 x	 L	 0.628	 1
5	 2	 11	 1	 505	 7	 397	 1578774	 1579189	 1	 left	 L	 0.570	 1
5	 2	 12	 1	 507	 -5	 404	 1580376	 1581084	 0	 x	 R	 0.618	 1
5	 2	 13	 1	 503	 9	 395	 1585083	 1585599	 0	 x	 L	 1.081	 1
5	 2	 14	 1	 506	 6	 398	 1588425	 1588939	 1	 left	 L	 0.529	 1
5	 2	 15	 1	 506	 6	 399	 1590102	 1590740	 0	 x	 L	 0.630	 1
5	 2	 16	 1	 0	 0	 0	 1590102	 1590740	 0	 x	 R	 0.989	 1
5	 2	 17	 1	 507	 -5	 400	 1594984	 1595616	 0	 x	 R	 0.681	 1
5	 2	 18	 1	 498	 14	 401	 1597542	 1598216	 0	 x	 L	 0.746	 1
5	 2	 19	 1	 504	 8	 395	 1599584	 1600088	 0	 x	 L	 0.625	 1
5	 2	 20	 1	 509	 3	 402	 1601313	 1601921	 1	 right	 L	 0.841	 1
5	 2	 21	 1	 0	 0	 0	 1601313	 1601921	 0	 x	 R	 0.800	 1
5	 2	 22	 1	 512	 0	 385	 1606457	 1607034	 0	 x	 L	 1.574	 1
5	 2	 23	 1	 509	 3	 395	 1609417	 1609980	 1	 right	 L	 0.657	 0
5	 2	 24	 1	 505	 -7	 398	 1612575	 1613122	 1	 right	 R	 0.578	 1
5	 2	 25	 1	 506	 -6	 397	 1614311	 1615070	 0	 x	 R	 0.632	 1
5	 2	 26	 1	 500	 12	 393	 1616041	 1616569	 1	 right	 L	 0.795	 1
5	 2	 27	 1	 510	 2	 382	 1618729	 1619270	 0	 x	 L	 1.480	 1
5	 2	 28	 1	 496	 -16	 388	 1621353	 1621884	 1	 right	 R	 0.616	 1
5	 2	 29	 1	 510	 -2	 391	 1623116	 1623813	 0	 x	 R	 0.637	 1
5	 2	 30	 1	 516	 -4	 388	 1624897	 1625430	 1	 right	 L	 0.800	 1
5	 2	 31	 1	 528	 -16	 388	 1626878	 1627417	 1	 left	 L	 0.618	 1
5	 2	 32	 1	 518	 6	 389	 1628891	 1629473	 1	 left	 R	 0.944	 1
5	 2	 33	 1	 518	 -6	 404	 1631683	 1632244	 0	 x	 L	 0.772	 1
5	 2	 34	 1	 510	 2	 397	 1633681	 1634275	 1	 right	 L	 0.771	 0
5	 2	 35	 1	 517	 -5	 386	 1636555	 1637174	 1	 right	 L	 1.571	 1
5	 2	 36	 1	 517	 5	 407	 1639309	 1639955	 0	 x	 R	 1.610	 1
5	 2	 37	 1	 512	 0	 394	 1642716	 1643376	 0	 x	 L	 1.325	 1
5	 2	 38	 1	 508	 -4	 400	 1645235	 1645838	 0	 x	 R	 1.116	 1
5	 2	 39	 1	 518	 6	 391	 1648121	 1648933	 0	 x	 R	 0.832	 1
5	 2	 40	 1	 516	 -4	 397	 1650940	 1651563	 0	 x	 L	 0.853	 1
